Date,meta_close,meta_return,sp500_close,sp500_return
2015-01-05,76.51805114746094,-0.016061179503324197,2020.5799560546875,-0.018278105145113743
2015-01-06,75.48709869384766,-0.013473323459669562,2002.6099853515625,-0.008893471722946522
2015-01-07,75.48709869384766,0.0,2025.9000244140625,0.01162984267174294
2015-01-08,77.49942016601562,0.026657819773009406,2062.139892578125,0.017888280629516196
2015-01-09,77.06324768066406,-0.005628074176777242,2044.81005859375,-0.008403811034715436
2015-01-12,76.0521469116211,-0.013120401741083976,2028.260009765625,-0.008093685160912578
2015-01-13,75.78449249267578,-0.003519353888278065,2023.030029296875,-0.0025785552362955766
2015-01-14,75.6159896850586,-0.0022234470677952034,2011.27001953125,-0.005813067327385291
2015-01-15,73.40538787841797,-0.029234581413902117,1992.6700439453125,-0.009247875921837956
2015-01-16,74.5255355834961,0.015259747784909683,2019.4200439453125,0.013424199395820402
2015-01-20,75.5763168334961,0.014099613532099209,2022.550048828125,0.0015499523698385698
2015-01-21,76.07196044921875,0.006558186962386969,2032.1199951171875,0.004731623968765364
2015-01-22,76.97404479980469,0.011858302918170693,2063.14990234375,0.015269721916580492
2015-01-23,77.1524887084961,0.0023182347914223467,2051.820068359375,-0.005491522439307173
2015-01-26,76.82534790039062,-0.004240184776689415,2057.090087890625,0.002568460857030219
2015-01-27,75.1203384399414,-0.022193319093847585,2029.550048828125,-0.013387862410411011
2015-01-28,75.5763168334961,0.006069972567006587,2002.1600341796875,-0.013495609366348305
2015-01-29,77.32099914550781,0.023085040196593187,2021.25,0.009534685287099887
2015-01-30,75.24919891357422,-0.026794793844227782,1994.989990234375,-0.012991965252009852
2015-02-02,74.33720397949219,-0.012119663029628858,2020.8499755859375,0.01296246371066978
2015-02-03,74.74364471435547,0.005467527874406075,2050.030029296875,0.014439495293299576
2015-02-04,74.97161865234375,0.0030500778876856316,2041.510009765625,-0.0041560462088314765
2015-02-05,74.95182037353516,-0.00026407698225650034,2062.52001953125,0.010291406686777416
2015-02-06,73.82173156738281,-0.015077536483041443,2055.469970703125,-0.0034181723141418763
2015-02-09,73.79198455810547,-0.0004029573493571359,2046.739990234375,-0.004247194360987749
2015-02-10,74.53546142578125,0.010075306581439847,2068.590087890625,0.010675561019232394
2015-02-11,75.8439712524414,0.01755553399187182,2068.530029296875,-2.903358867545336e-05
2015-02-12,75.56642150878906,-0.003659483266356678,2088.47998046875,0.009644506431775834
2015-02-13,75.08068084716797,-0.006427996085067944,2096.989990234375,0.004074738491730789
2015-02-17,74.94190216064453,-0.0018483940869680193,2100.340087890625,0.0015975744623728527
2015-02-18,76.04222869873047,0.014682394046087843,2099.679931640625,-0.0003143092177338991
2015-02-19,78.7286376953125,0.03532785719925746,2097.449951171875,-0.0010620573331896477
2015-02-20,79.2044677734375,0.00604392622626726,2110.300048828125,0.006126533626735764
2015-02-23,78.15367889404297,-0.013266787959490989,2109.659912109375,-0.0003033391953459752
2015-02-24,77.76708221435547,-0.004946621645433136,2115.47998046875,0.002758770892866691
2015-02-25,78.86742401123047,0.01414919739231113,2113.860107421875,-0.0007657236475081541
2015-02-26,79.71002197265625,0.01068372616437685,2110.739990234375,-0.001476028227480719
2015-02-27,78.28256225585938,-0.017908158616322445,2104.5,-0.0029563045487578377
2015-03-02,79.05577087402344,0.009877150107030275,2117.389892578125,0.006124919257840311
2015-03-03,78.90705871582031,-0.0018811043970478059,2107.780029296875,-0.0045385421527393
2015-03-04,80.19576263427734,0.016331921876574285,2098.530029296875,-0.00438850348301556
2015-03-05,80.50305938720703,0.003831832790606171,2101.0400390625,0.0011960799848387271
2015-03-06,79.31350708007812,-0.014776485715994325,2071.260009765625,-0.014173946589881803
2015-03-09,78.74845886230469,-0.007124236949993201,2079.429931640625,0.0039444211911976446
2015-03-10,76.87493133544922,-0.02379129133347757,2044.1600341796875,-0.01696133008584244
2015-03-11,76.89473724365234,0.00025763806040624004,2040.239990234375,-0.0019176795748703235
2015-03-12,78.24290466308594,0.01753263575323394,2065.949951171875,0.012601439566208406
2015-03-13,77.37056732177734,-0.01114909198559133,2053.39990234375,-0.006074710968194674
2015-03-16,77.39039611816406,0.0002562834560104754,2081.18994140625,0.013533671171787054
2015-03-17,78.66915893554688,0.016523533687957004,2074.280029296875,-0.003320173700583018
2015-03-18,80.20568084716797,0.019531439415539698,2099.5,0.012158421402569175
2015-03-19,82.02964782714844,0.022741119590469427,2089.27001953125,-0.004872579408787825
2015-03-20,83.07051086425781,0.012688863900801595,2108.10009765625,0.00901275466979845
2015-03-23,83.69503021240234,0.007517942789168952,2104.419921875,-0.0017457310425351702
2015-03-24,84.56736755371094,0.010422809324457605,2091.5,-0.006139421956948832
2015-03-25,82.19817352294922,-0.028015463875672664,2061.050048828125,-0.014558905652342857
2015-03-26,82.28739166259766,0.0010854029454014924,2056.14990234375,-0.002377499996742527
2015-03-27,82.57486724853516,0.0034935556970407955,2061.02001953125,0.0023685613495147972
2015-03-30,82.47573852539062,-0.0012004708750686932,2086.239990234375,0.012236645187396533
2015-03-31,81.50426483154297,-0.011778902635089294,2067.889892578125,-0.008795775050879251
2015-04-01,80.95903778076172,-0.0066895524045048615,2059.68994140625,-0.003965371271123064
2015-04-02,80.85001373291016,-0.0013466569124351846,2066.9599609375,0.0035296669586522
2015-04-06,81.72235107421875,0.010789575672681684,2080.6201171875,0.0066088151237357895
2015-04-07,81.6033935546875,-0.0014556301668708915,2076.330078125,-0.0020619040578628844
2015-04-08,81.56375122070312,-0.00048579271348325737,2081.89990234375,0.002682533127767339
2015-04-09,81.45470428466797,-0.0013369534186833398,2091.179931640625,0.004457481018385057
2015-04-10,81.32583618164062,-0.001582083001332557,2102.06005859375,0.005202865037342352
2015-04-13,82.28739166259766,0.011823493321475365,2092.429931640625,-0.00458128059365126
2015-04-14,82.79295349121094,0.006143855314872937,2095.840087890625,0.0016297588743277025
2015-04-15,81.99000549316406,-0.009698264939082213,2106.6298828125,0.005148195696902835
2015-04-16,81.5934829711914,-0.0048362299720264845,2104.989990234375,-0.0007784436134247175
2015-04-17,80.07679748535156,-0.01858831650041648,2081.179931640625,-0.011311245518606405
2015-04-20,82.3666763305664,0.02859603427114732,2100.39990234375,0.009235131672624686
2015-04-21,82.89208984375,0.00637895732340743,2097.2900390625,-0.0014806053255762563
2015-04-22,83.89328002929688,0.012078235540135429,2107.9599609375,0.005087480356207541
2015-04-23,81.6926040649414,-0.02623185031729547,2112.929931640625,0.002357715893671175
2015-04-24,80.82028198242188,-0.01067810351382703,2117.68994140625,0.002252800575326619
2015-04-27,81.19695281982422,0.004660597911354314,2108.919921875,-0.004141314249916261
2015-04-28,79.97766876220703,-0.015016377034773432,2114.760009765625,0.0027692316953564777
2015-04-29,79.76949310302734,-0.002602922320712353,2106.85009765625,-0.0037403355807980043
2015-04-30,78.08428955078125,-0.021125915267752093,2085.510009765625,-0.010128906614839228
2015-05-01,78.30238342285156,0.002793057007049793,2108.2900390625,0.010923001659165044
2015-05-04,78.12393951416016,-0.002278907753392012,2114.489990234375,0.002940748690645867
2015-05-05,76.88481903076172,-0.01586095748760652,2089.4599609375,-0.011837383677612334
2015-05-06,77.42012023925781,0.0069623784674828215,2080.14990234375,-0.004455724813014705
2015-05-07,77.74726104736328,0.0042255269960118635,2088.0,0.0037738134388320965
2015-05-08,77.8265609741211,0.0010199706805040787,2116.10009765625,0.013457901176364917
2015-05-11,77.3309097290039,-0.006368664359742149,2105.330078125,-0.005089560528435566
2015-05-12,76.78569030761719,-0.007050472098380389,2099.1201171875,-0.0029496376848567873
2015-05-13,77.7571792602539,0.012651953101479707,2098.47998046875,-0.00030495478248648844
2015-05-14,80.66168212890625,0.03735350094080636,2121.10009765625,0.010779286625573148
2015-05-15,79.71992492675781,-0.011675397503406959,2122.72998046875,0.0007684139066803652
2015-05-18,80.17593383789062,0.005720137237356537,2129.199951171875,0.003047948049283322
2015-05-19,79.9281005859375,-0.003091117746806926,2127.830078125,-0.0006433745436266181
2015-05-20,79.84880828857422,-0.0009920453104979021,2125.85009765625,-0.0009305162517933008
2015-05-21,79.77941131591797,-0.0008691046759953247,2130.820068359375,0.0023378744854138933
2015-05-22,79.83889770507812,0.0007456358498885152,2126.06005859375,-0.002233886303356414
2015-05-26,78.63943481445312,-0.015023540217899423,2104.199951171875,-0.010281980197837881
2015-05-27,79.84880828857422,0.015378715233324902,2123.47998046875,0.009162641262365545
2015-05-28,79.45228576660156,-0.004965916592513442,2120.7900390625,-0.0012667608976734135
2015-05-29,78.50064086914062,-0.011977564751962988,2107.389892578125,-0.0063184691730722164
2015-06-01,79.591064453125,0.013890632890527499,2111.72998046875,0.002059461282371222
2015-06-02,79.73975372314453,0.0018681653655618913,2109.60009765625,-0.0010085961899480855
2015-06-03,81.72235107421875,0.024863349314543592,2114.070068359375,0.0021188711112078984
2015-06-04,81.33573913574219,-0.004730798042330564,2095.840087890625,-0.008623167576889856
2015-06-05,81.42496490478516,0.0010970056950494467,2092.830078125,-0.0014361829335245435
2015-06-08,79.96775817871094,-0.01789631383664969,2079.280029296875,-0.006474509789282434
2015-06-09,79.96775817871094,0.0,2080.14990234375,0.00041835300422188304
2015-06-10,81.44478607177734,0.018470292611749484,2105.199951171875,0.012042424827124476
2015-06-11,81.1176528930664,-0.0040166251823982035,2108.860107421875,0.0017386264178671507
